1425	46485
1425	95217
1425	95222
1427	82619
1427	158958
1427	158959
1427	236839
1427	424418
1469	4225
1469	73637
1469	292431
1469	353098
1469	466417
1469	481413
1492	235616
1498	210679
1498	235632
1498	374404
1498	446081
1498	515951
1501	30792
1501	95292
1501	132269
1501	281851
1501	389169
1501	461136
1501	462226
1501	533513
1515	9070
1515	141270
1515	183122
1515	358363
1518	112307
1518	195029
1518	501257
1518	535371
1520	1533
1520	255858
1520	255860
1520	255863
1520	255921
1520	255922
1520	350270
1520	491023
1524	1526
1524	165773
1524	266105
1524	422576
1524	464008
1524	516159
1524	520724
1524	522211
1526	15426
1526	16654
1533	125160
1533	207721
1533	241555
1533	255858
1533	255860
1533	255863
1533	255922
1533	359577
1533	359588
1533	491023
1541	401913
1541	455759
1547	45292
1547	45295
1547	53978
1547	60658
1547	103117
1547	103118
1547	103120
1547	120328
1547	227539
1547	351390
1547	484333
1547	504033
1547	536934
1560	37278
1560	374686
1560	478632
1560	521070
1561	121905
1561	262072
1575	89135
1585	148532
1585	300111
1585	335171
1585	481957
1588	1598
1588	208864
1593	4425
1593	33101
1593	49916
1593	50735
1593	53002
1593	53485
1593	68863
1593	70571
1593	74417
1593	113335
1593	188268
1593	188271
1593	217914
1593	227191
1593	245490
1593	251166
1593	273724
1593	281709
1593	319885
1593	320564
1593	334836
1593	343885
1593	363275
1593	364100
1593	380837
1593	382964
1593	384361
1593	392890
1593	393381
1593	393423
1593	400731
1593	409810
1593	413283
1593	443969
1593	455645
1593	482382
1593	485688
1593	497528
1593	501085
1593	504595
1593	506155
1593	516265
1593	520588
1593	526112
1598	9599
1598	24342
1609	127001
1609	176785
1609	187699
1609	315496
1612	87326
1612	124898
1612	134205
1612	134220
1612	282207
1612	335225
1613	159019
1613	370882
1613	446163
1613	487273
1613	526268
1623	81021
1623	81023
1623	419820
1623	493373
1623	501287
1623	521361
1672	159019
1672	469121
1672	469123
1672	526268
1674	138510
1674	153500
1674	173795
1674	252386
1674	270160
1685	17988
1687	17988
1687	17990
1687	193269
1687	467164
1711	45371
1711	140804
1711	232101
1711	247786
1711	341621
1711	417447
1711	511716
1717	82262
1717	146996
1717	197665
1717	528360
1717	535564
1721	165427
1721	202158
1721	524483
1721	525977
1721	535026
1745	16667
1745	222068
1745	400896
1745	524131
1782	221358
1785	82438
1785	182179
1785	468945
1793	22426
1793	483612
1793	494166
1796	145851
1796	149345
1796	285575
1796	350276
1796	514971
1808	142620
1808	149253
1831	223276
1831	301257
1831	425502
1831	485452
1832	15332
1832	193745
1832	225771
1832	283611
1870	32262
1870	155018
1870	281796
1870	309059
1870	492789
1874	30202
1874	43634
1874	128372
1874	241991
1902	415358
1902	516336
1912	135640
1912	452782
1920	266553
1920	402202
1920	469152
1920	476783
1921	10960
1921	133460
1921	229776
1921	284917
1921	331833
1921	370814
1921	406890
1921	408571
1925	53157
1925	191226
1925	200143
1925	452782
1925	462849
1926	325326
1926	414564
1926	436000
1926	501806
1928	100395
1928	474265
1931	267092
1931	449116
1931	451313
1935	4036
1935	73557
1935	194435
1935	439863
1935	517336
1937	20809
1937	39249
1937	49457
1937	56615
1937	108137
1937	163057
1937	203678
1937	291531
1937	295741
1937	326437
1937	476714
1937	508526
1937	518147
1937	536062
1940	53856
1940	219145
1940	352032
1940	357564
1940	394008
1951	409774
1951	472772
1951	507002
1953	232584
1953	282215
1953	478881
1953	487455
1953	541328
1957	177965
1957	201906
1957	295012
1957	510729
1965	8934
1965	167220
1965	353741
1965	530074
1978	4704
1978	239165
1978	353741
1978	392002
2018	105307
2018	321839
2018	321840
2018	328358
2018	373386
2019	275599
2019	350007
2019	392702
2019	443964
2019	477330
2046	246026
2046	382250
2064	197833
2091	99887
2091	104786
2091	167223
2091	198209
2091	212810
2091	242722
2091	289798
2091	467150
2091	511413
2091	527021
2147	10292
2147	245940
2147	465946
2147	473183
2245	127829
2245	199916
2245	210369
2245	508331
2249	179871
2249	179872
2249	286571
2249	339819
2249	388255
2249	420407
2256	19324
2256	95073
2256	130606
2256	234576
2256	304218
2256	320133
2256	351466
2256	371305
2256	520711
2256	532622
2272	72693
2272	87497
2272	146947
2272	194482
2272	236591
2272	258702
2272	266133
2272	266135
2272	393779
2272	482752
2277	42624
2277	88771
2277	248887
2277	407526
2277	415581
2277	540904
2312	146422
2312	199127
2312	199131
2312	247180
2312	300938
2354	144042
2354	182220
2354	199879
2354	199948
2356	39845
2356	78446
2356	316714
2356	416556
2356	448816
2356	503241
2367	194120
2367	305734
2367	399262
2367	441310
2367	453310
2403	67948
2403	76187
2403	338532
2403	414796
2403	525646
2454	20880
2454	45443
2454	135357
2454	156567
2454	350618
2454	478311
2511	29010
2511	48718
2511	88789
2511	111172
2511	202267
2511	303322
2511	342327
2511	415737
2511	502037
2523	54562
2523	214838
2523	478840
2523	487732
2523	491926
2523	540559
2524	31581
2524	31629
2524	60727
2524	94503
2524	208795
2524	428818
2525	268935
2525	276495
2525	341825
2525	448472
2525	448478
2525	448479
2538	188049
2538	292125
2621	144610
2621	251115
2621	535986
2624	216127
2624	516133
2627	2669
2627	15782
2627	306069
2628	14755
2628	114828
2628	322814
2628	447349
2643	135363
2643	194035
2643	279085
2643	489558
2651	66607
2651	171661
2651	516336
2669	15782
2669	115545
2669	306069
2692	33303
2692	323662
2692	340217
2694	74217
2694	149937
2694	172017
2694	271996
2694	469316
2694	498928
2699	131280
2699	196478
2699	324834
2699	326829
2699	419548
2699	489663
2699	510339
2699	539525
2702	9660
2707	278554
2707	363136
2707	543384
2718	74916
2718	249755
2718	413976
2719	127424
2719	283944
2719	375298
2719	383236
2721	189129
2721	211198
2721	211918
2721	236093
2721	452472
2722	144050
2722	144052
2723	474777
2723	489255
2725	22678
2725	48381
2725	71233
2725	177877
2725	355657
2725	359009
2725	388497
2725	443364
2725	454189
2725	530831
2731	6437
2731	70481
2731	113373
2731	344187
2731	344188
2731	344190
2731	473280
2731	478413
2735	132283
2735	248041
2735	490127
2737	50734
2737	51610
2737	471589
2748	103825
2748	362542
2748	391242
2748	496438
2748	530671
2751	351476
2751	440267
2751	460252
2751	474952
2751	517200
2751	519762
2751	523826
2757	34804
2757	150782
2757	150841
2757	176067
2757	176070
2757	176073
2757	408638
2757	493646
2758	329696
2758	377724
2758	483498
2758	484273
2759	138856
2759	319888
2759	350962
2759	355270
2760	197496
2760	396731
2760	400414
2764	441665
2767	10503
2767	54845
2767	468635
2767	526968
2803	27168
2803	57406
2803	146235
2803	405618
2834	46602
2834	498853
2834	540902
2843	10411
2843	115452
2843	196853
2843	205693
2855	2861
2855	538719
2861	2864
2861	2865
2864	2865
2865	186810
2886	164896
2886	216645
2886	241201
2886	410307
2886	434382
2886	434435
2888	68030
2888	146084
2888	146086
2892	89598
2892	89609
2892	174086
2892	389828
2892	389840
2892	519776
2912	2916
2912	32190
2933	71737
2933	145870
2933	244025
2933	411679
2933	440845
2989	2998
2989	162218
2989	248476
2989	382795
2989	518832
2998	23961
2998	162218
2998	518832
3012	482918
3047	119784
3047	186500
3047	192144
3047	492674
3047	492675
3049	4947
3049	195029
3049	421456
3065	489838
3069	81664
3069	197416
3069	203243
3069	333710
3069	459575
3069	468467
3069	492665
3069	540757
3070	186783
3070	210240
3070	211915
3080	9139
3080	242866
3080	467680
3082	429382
3082	488729
3088	23421
3088	197170
3088	432496
3088	433831
3088	472833
3088	529677
3092	152667
3092	173147
3092	317216
3092	484419
3092	487132
3095	33254
3095	35697
3095	50103
3095	109008
3095	404917
3095	478039
3095	503380
3096	52226
3096	66711
3096	146087
3096	293566
3098	80447
3098	500105
3098	520891
3098	541298
3099	80382
3099	139892
3099	272226
3099	453648
3099	490129
3099	491759
3100	127018
3100	316384
3103	5359
3103	156963
3103	255844
3103	266504
3103	290880
3103	364927
3103	422500
3104	91332
3109	3110
3109	20460
3109	122167
3109	122168
3109	326174
3109	339932
3110	20428
3110	20460
3110	122167
3110	122168
3110	147075
3110	274173
3110	290800
3110	298642
3110	339932
3110	364080
3110	439506
3117	233026
3117	427627
3117	451439
3117	476026
3149	104783
3149	218910
3149	540716
3162	40938
3162	47870
3162	162068
3162	258207
3162	499034
3164	128817
3164	312521
3170	245678
3170	349224
3170	428179
3172	40938
3172	47870
3172	258202
3172	258207
3172	499034
3173	245678
3173	311886
3173	428179
3174	72868
3174	143834
3174	429970
3174	446698
3195	99711
3195	166985
3195	450260
3195	472514
3252	330284
3252	481054
3252	517076
3334	8595
3334	85049
3334	262066
3373	13475
3373	50948
3373	54958
3373	339002
3373	393765
3373	520150
3400	102737
3400	189863
3400	245677
3400	258290
3402	40771
3402	48294
3402	53132
3402	125370
3402	139523
3402	179023
3402	179027
3402	187828
3402	335998
3402	351036
3402	381905
3402	387170
3402	395046
3402	444281
3402	476709
3405	124748
3405	444268
3405	444281
3405	493047
3414	48294
3414	272247
3414	297971
3414	340352
3414	351036
3414	444281
3414	444282
3414	465125
3414	469160
3420	178249
3420	368701
3420	389310
3420	507239
3423	101483
3423	171874
3423	366960
3423	468803
3423	542589
3423	543837
3470	38450
3470	119077
3470	368122
3470	407080
3470	417739
3470	476663
3485	14755
3485	139530
3493	70483
3493	122608
3493	153477
3493	421204
3500	119597
3500	178185
3500	191335
3500	245363
3500	467704
3500	503262
3500	538856
3504	211164
3504	211167
3504	274864
3504	365605
3504	417984
3504	459860
3504	484288
3504	510284
3504	527266
3511	57460
3511	250239
3511	251250
3511	261062
3511	499758
3511	516739
3520	3523
3520	176508
3520	236569
3520	236581
3520	236588
3520	514924
3523	11776
3523	173088
3523	236588
3526	317194
3526	406424
3551	341673
3551	426099
3551	534524
3554	54373
3554	64585
3554	376060
3554	380260
3554	384108
3554	478001
3555	147352
3555	525067
3558	45303
3558	69894
3558	179023
3558	316354
3558	351032
3568	29615
3568	101509
3568	241473
3568	292136
3568	292180
3571	22634
3571	144953
3571	171273
3571	207483
3571	363597
3571	410460
3571	444767
3571	447968
3571	478866
3571	500470
3572	108553
3572	313753
3572	313754
3572	313755
3572	378166
3577	213706
3577	316757
3715	142727
3715	372892
3715	399977
3715	399978
3715	399991
3722	271048
3722	279941
3722	421682
3722	509032
3723	35168
3723	111948
3725	308805
3725	371061
3730	38273
3730	82216
3730	151409
3730	161747
3730	161750
3730	161753
3733	226316
3733	528175
3748	361676
3753	459738
3753	482786
3756	127652
3756	169676
3756	173711
3756	174372
3757	20041
3757	88655
3757	88660
3757	147997
3757	272243
3757	324270
3757	371900
3757	372716
3757	421803
3757	466180
3757	466606
3757	466608
3764	153611
3764	187967
3764	433806
3764	440392
3764	482574
3764	502696
3793	78112
3793	506139
3841	74788
3841	353325
3841	377372
3841	377380
3863	199784
3863	437072
3863	437079
3863	478111
3882	158185
3882	424718
3882	514031
3892	413123
3892	468675
3892	474136
3892	509628
3892	517689
3914	126823
3914	351496
3914	454250
3914	460686
3922	22927
3922	97904
3922	130499
3922	192039
3922	269169
3922	272110
3922	404300
3922	429491
3922	460634
3922	466635
3927	3966
3927	78041
3927	182625
3948	158072
3948	490175
3966	78041
3966	182625
3966	427274
3968	3970
3968	343495
3968	452107
3968	516172
3968	528725
3970	343495
3970	516172
3974	3976
3974	11376
3974	45102
3974	453738
3976	11376
3976	22096
3976	37337
3976	45099
3976	45102
3976	453738
3978	25568
3978	25579
3980	111167
3980	246405
3980	514527
3981	116315
3981	471816
3981	476040
3985	178462
3985	178464
3987	163987
3987	197722
3987	276831
3987	350449
3987	455790
3987	519579
3987	531302
3988	83109
3988	126100
3988	269174
3988	496739
3989	25591
3989	83109
3989	269174
3993	260336
3993	353549
3993	474112
3993	478232
3993	502628
3995	69171
3995	168770
3995	255826
3995	371694
4033	25592
4033	50861
4033	168759
4036	4044
4036	5885
4036	23480
4036	73100
4036	73548
4036	73550
4036	73551
4036	73557
4036	123095
4036	388499
4036	478846
4036	493202
4040	76789
4040	136982
4040	168770
4040	314783
4040	458800
4040	470040
4044	23480
4044	73548
4044	73550
4044	73551
4044	73554
4044	73557
4044	517336
4062	128583
4062	188720
4062	300598
4062	324597
4062	370973
4062	442446
4067	8956
4067	311285
4067	361847
4067	527960
4085	10486
4085	54710
4085	60002
4085	415440
4085	420893
4085	508129
4087	482740
4087	521950
4093	190071
4102	183325
4102	209823
4102	260990
4102	296623
4102	399523
4109	211196
4109	286924
4109	338212
4109	350856
4123	274146
4123	422043
4123	457203
4139	346095
4139	379731
4139	402727
4139	411908
4150	31028
4150	61011
4150	159522
4150	232865
4150	260889
4150	260908
4192	168294
4192	317216
4192	514646
4211	8411
4211	99852
4211	99857
4211	286697
4211	482305
4214	41847
4214	140160
4214	192337
4214	389082
4216	37145
4216	91450
4216	91468
4216	108411
4216	245639
4216	400141
4225	160312
4225	292431
4225	353098
4226	378468
4226	388706
4226	488397
4226	512721
4239	9411
4239	119669
4239	279710
4242	48700
4242	134506
4242	360295
4242	522792
4289	301733
4289	361191
4289	436609
4289	445005
4305	68955
4305	197831
4305	234626
4305	303361
4305	431975
4305	447690
4331	49185
4331	395020
4331	493978
4331	519344
4335	4337
4335	4339
4335	4340
4335	312844
4335	455662
4337	4339
4337	4340
4337	312844
4337	455662
4339	4340
4339	13822
4339	184589
4339	312844
4339	343473
4339	384206
4339	434654
4339	455662
4339	511463
4340	312844
4340	343473
4340	455662
4348	294932
4348	470549
4348	541580
4363	24477
4363	99249
4363	199882
4363	324875
4363	330348
4363	373110
4363	390344
4363	539905
4363	539915
4412	122560
4412	201202
4412	463664
4419	19151
4419	39125
4425	392890
4425	456077
4438	118304
4438	301266
4523	147661
4523	297258
4523	355851
4523	365664
4523	432473
4526	149393
4526	179597
4526	184858
4526	266945
4527	148963
4527	366765
4527	377330
4527	381953
4539	4540
4539	197024
4539	221958
4539	370900
4540	179597
4540	197024
4540	221958
4540	370900
4540	384052
4540	518717
4550	87979
4550	157503
4550	285367
4550	413663
4550	420616
4575	32967
4575	237116
4575	510076
4624	214232
4624	516499
4628	220367
4628	371374
4665	6120
4665	6140
4665	169802
4665	188288
4665	321411
4692	103612
4692	191227
4692	242256
4692	428051
4700	88685
4700	274540
4700	294754
4700	428533
4703	136920
4703	360435
4703	530200
4704	8934
4704	530074
4711	71602
4711	120973
4711	148744
4711	165951
4711	166096
4711	198191
4711	226347
4711	234797
4711	242374
4711	259272
4711	266059
4711	266062
4711	297080
4711	306345
4711	307310
4711	307316
4711	307317
4711	307320
4711	307321
4711	307344
4711	307347
4711	369772
4711	377613
4711	377618
4711	442433
4711	454193
4711	472840
4711	516052
4711	541875
4711	541877
4711	541878
4711	541879
4724	67001
4724	94304
4730	21323
4730	241492
4730	263448
4730	403518
4730	441281
4733	58032
4733	94114
4733	107522
4733	107528
4733	268182
4733	327004
4733	383275
4733	498626
4733	534996
4775	341938
4775	356380
4775	417134
4775	445000
4782	9035
4782	14196
4782	77029
4782	218310
4782	230827
4782	271046
4782	385594
4782	515634
4787	59592
4787	172002
4787	193026
4787	210834
4787	235752
4787	295812
4799	187919
4799	189912
4799	339415
4799	372826
4799	383316
4799	445471
4799	446118
4799	446148
4799	544016
4802	241215
4802	455193
4802	484401
4802	490707
4806	53896
4806	99202
4806	152695
4806	169558
4806	173535
4806	214900
4806	301212
4806	301218
4806	459838
4806	469579
4808	110156
4808	110160
4808	339946
4808	384321
4816	525767
4836	34057
4836	482315
4836	488980
4836	519922
4841	92232
4846	37729
4846	52625
4846	164591
4846	267103
4846	307702
4846	327170
4846	353688
4846	467009
4846	483612
4846	483678
4846	487027
4846	521171
4846	531544
4846	531823
4846	543971
4851	33039
4851	105460
4851	267082
4851	402203
4851	425616
4906	122423
4909	366018
4909	533999
4912	30085
4912	78955
4912	79162
4912	174491
4912	349976
4912	473491
4912	524586
4913	57779
4913	421416
4913	454919
4917	10582
4917	198745
4923	261044
4923	261055
4923	261060
4923	261067
4923	482075
4937	138179
4937	316437
4942	154709
4942	202768
4947	112307
4947	176360
4947	195029
4947	326722
4947	535371
4949	222668
4949	317015
4949	357262
4952	252026
4952	394630
4952	527365
4953	192800
4953	197220
4953	235256
4953	526536
4953	534980
4955	138950
4955	143066
4955	335753
4955	393777
4955	476585
4955	479492
4955	509067
4955	540482
4958	21091
4958	95957
4958	199168
4958	323749
4958	359446
4958	498705
4960	39775
4960	432215
4960	461677
4961	20464
4961	73417
4961	267091
4961	271015
4963	38032
4963	330310
4963	398003
4963	536548
4965	8826
4965	47863
4965	235278
4965	333303
4965	340053
4965	350004
4965	397977
4965	436167
4965	436170
4965	436171
4965	475168
4965	540486
4970	169333
4970	278068
4970	333836
4970	345083
4970	532742
4979	49048
4979	254111
4979	494645
4979	522131
4979	524366
4985	65909
4985	91468
4985	108411
4985	147724
4985	366790
5017	7074
5017	27613
5017	27615
5017	124746
5017	124748
5017	454285
5017	515279
5017	532789
5036	450505
5037	142178
5037	294977
5037	296297
5037	426423
5037	481805
5039	8983
5039	189213
5039	319322
5039	421204
5117	84335
5117	217509
5117	360676
5121	179361
5121	355134
5138	75941
5138	90360
5138	505734
5156	300597
5156	322124
5156	437118
5168	175917
5168	516491
5189	7848
5189	188345
5189	402056
5189	403868
5189	489838
5195	80555
5195	89754
5195	253548
5195	387242
5195	464654
5195	487756
5195	525424
5223	133273
5223	322051
5223	417645
5223	440411
5223	440416
5223	518049
5241	163766
5261	71729
5261	186365
5261	272186
5261	326616
5284	365914
5284	417052
5284	444295
5286	56366
5286	82344
5286	147027
5286	196372
5286	245758
5286	317748
5290	215897
5290	274846
5292	66631
5292	98895
5292	179597
5292	184541
5292	230217
5308	335243
5327	11019
5327	178682
5327	330388
5327	445332
5327	476587
5327	523017
5328	11035
5328	148688
5328	172819
5328	261125
5328	261129
5328	293700
5328	373734
5328	493547
5329	150687
5329	153463
5329	163246
5329	286454
5329	299027
5329	349056
5329	420944
5329	536247
5332	153463
5332	163246
5332	475792
5332	536247
5337	239990
5337	341310
5337	341313
5337	341315
5337	341320
5337	365499
5337	365505
5346	11224
5346	189670
5346	278338
5346	326658
5346	364114
5346	364115
5346	403121
5346	424226
5346	497155
5346	499045
5346	518044
5346	520755
5347	274215
5347	313334
5347	315810
5347	321579
5347	391582
5347	425965
5347	503122
5350	442597
5350	540714
5359	16123
5359	76625
5359	83991
5359	156963
5359	255844
5359	266504
5359	422500
5361	15729
5361	58257
5375	72748
5375	164116
5375	172727
5375	175585
5375	195086
5375	502372
5375	511685
5377	8667
5377	61513
5377	74856
5377	148157
5377	176199
5377	178451
5377	529763
5383	61993
5383	103815
5383	199636
5383	259052
5383	287729
5389	53945
5389	72820
5389	152826
5392	44444
5392	137128
5392	202740
5392	247065
5393	111552
5393	119995
5393	217157
5393	217162
5393	244505
5393	276857
5393	375863
5393	403450
5393	479634
5465	317640
5465	353015
5470	397735
5486	60593
5486	209590
5486	374633
5486	503639
5486	535859
5486	539198
5490	13637
5490	278085
5490	364787
5490	371715
5490	495636
5493	291553
5493	360102
5506	174933
5506	246319
5506	269000
5506	340001
5506	491350
5510	274850
5510	320882
5510	360124
5510	426172
5556	61705
5556	164281
5556	219235
5556	368035
5556	382973
5556	412371
5556	443206
5556	452538
5662	42126
5662	67806
5662	360343
5662	441665
5662	500749
5718	40057
5718	55493
5718	74906
5718	149065
5718	161538
5718	265227
5718	383161
5718	416457
5718	489053
5718	490343
5721	90305
5721	113105
5721	204814
5721	228208
5721	284069
5721	290488
5721	433031
5721	469394
5724	28958
5724	113865
5724	163263
5724	201630
5724	270111
5724	325934
5724	475631
5724	531220
5726	105042
5726	161874
5726	514917
5728	5734
5728	30565
5728	161873
5728	161883
5728	514917
5734	30565
5734	161873
5734	161883
5734	514917
5738	97775
5738	273114
5738	329371
5759	368701
5759	397183
5761	241694
5761	312502
5761	447478
5761	538252
5763	127969
5763	230790
5763	399747
5763	447949
5763	494789
5763	494797
5770	33642
5770	300588
5770	474779
5778	54420
5778	55497
5778	345503
5778	360264
5778	389452
5778	413271
5778	413272
5790	85706
5790	240221
5790	240223
5790	259051
5801	17888
5801	112228
5815	91600
5815	101027
5815	317340
5822	18385
5822	226333
5822	542626
5845	278896
5845	522253
5855	109113
5855	117575
5855	264288
5855	268716
5855	345115
5877	15416
5877	64523
5877	134695
5877	401995
5877	457948
5880	32682
5885	73557
5885	123095
5891	207944
5891	207946
5891	275672
5891	299577
5891	334430
5891	460169
5891	529839
5892	294760
5892	366337
5897	425046
5899	6308
5899	6327
5899	33714
5899	42704
5899	69757
5899	174672
5899	180074
5899	202591
5899	215896
5899	228555
5899	241909
5899	259589
5899	292322
5899	324885
5899	338724
5899	403475
5899	460252
5899	474777
5903	10068
5903	62836
5903	279149
5903	325428
5903	351209
5903	400418
5903	484211
5903	504654
5903	521683
5903	529974
5903	541777
5905	38109
5905	159168
5905	239686
5905	342721
5905	382282
5905	520540
5905	528448
5908	9153
5908	83841
5908	92625
5908	111373
5908	288261
5908	309637
5908	319515
5908	355274
5908	479290
5908	524289
5909	38442
5909	446682
5909	533669
5909	537758
5909	539697
5912	79625
5912	187686
5912	473668
5912	474939
5912	474946
5916	32301
5916	68367
5916	125299
5916	361632
5916	443848
5916	543220
5916	547146
5916	547551
5978	89143
5978	199763
5978	282886
5978	504033
6041	348109
6041	448313
